date,unit,domain,metric_primary,metric_secondary,threshold_primary,threshold_secondary,sample_size,confidence_interval,trend,records_analyzed
2025-01-10,3-1 FA BN,orsa,89.19,78.79,70.0,75.0,413,0.91,STABLE,32762
2025-01-10,BEB 1BCT,orsa,84.9,72.68,70.0,75.0,145,0.92,STABLE,37745
2025-01-11,1-1 IN BN,orsa,84.04,76.8,70.0,75.0,300,0.94,IMPROVING,2204
2025-01-11,2-1 IN BN,orsa,68.61,86.12,70.0,75.0,370,0.93,DECLINING,19079
2025-01-12,3-1 FA BN,orsa,92.02,70.66,70.0,75.0,65,0.98,STABLE,15783
2025-01-12,BSB 1BCT,orsa,89.82,93.91,70.0,75.0,386,0.91,DECLINING,26048
2025-01-13,BSB 1BCT,orsa,93.28,97.4,70.0,75.0,359,0.93,DECLINING,9635
2025-01-13,2-1 IN BN,orsa,76.76,84.21,70.0,75.0,327,0.96,IMPROVING,10051
2025-01-13,3-1 FA BN,orsa,68.21,91.65,70.0,75.0,318,0.98,STABLE,10512
2025-01-14,3-1 FA BN,orsa,56.28,77.38,70.0,75.0,144,0.93,IMPROVING,48649
2025-01-14,1-1 IN BN,orsa,85.33,81.29,70.0,75.0,261,0.99,STABLE,30032
2025-01-14,BEB 1BCT,orsa,74.39,65.15,70.0,75.0,376,0.98,STABLE,10958
2025-01-15,1-1 IN BN,orsa,109.58,83.83,70.0,75.0,365,0.92,DECLINING,41131
2025-01-15,2-1 IN BN,orsa,76.04,85.77,70.0,75.0,401,0.9,IMPROVING,46098
2025-01-15,BEB 1BCT,orsa,76.2,75.78,70.0,75.0,483,0.95,DECLINING,43570
2025-01-16,2-1 IN BN,orsa,80.11,83.99,70.0,75.0,66,0.94,IMPROVING,18685
2025-01-16,BSB 1BCT,orsa,83.1,78.25,70.0,75.0,393,0.99,IMPROVING,5334
2025-01-16,BEB 1BCT,orsa,88.2,97.85,70.0,75.0,274,0.98,STABLE,46079
2025-01-16,3-1 FA BN,orsa,68.98,87.89,70.0,75.0,176,0.94,IMPROVING,40841
2025-01-17,3-1 FA BN,orsa,53.55,84.49,70.0,75.0,71,0.98,IMPROVING,34993
2025-01-17,BSB 1BCT,orsa,41.51,74.58,70.0,75.0,70,0.95,DECLINING,42330
2025-01-17,BEB 1BCT,orsa,82.57,78.79,70.0,75.0,275,0.94,STABLE,19737
2025-01-17,1-1 IN BN,orsa,62.79,82.02,70.0,75.0,363,0.98,DECLINING,34880
2025-01-17,2-1 IN BN,orsa,86.01,74.92,70.0,75.0,380,0.94,DECLINING,33811
2025-01-18,2-1 IN BN,orsa,66.7,84.4,70.0,75.0,62,0.92,DECLINING,47703
2025-01-18,BEB 1BCT,orsa,94.7,69.92,70.0,75.0,96,0.92,DECLINING,43505
2025-01-19,1-1 IN BN,orsa,70.38,69.08,70.0,75.0,93,0.95,STABLE,48636
2025-01-19,BEB 1BCT,orsa,78.67,70.74,70.0,75.0,131,0.93,STABLE,3877
2025-01-19,BSB 1BCT,orsa,78.03,62.47,70.0,75.0,339,0.98,IMPROVING,11624
2025-01-20,2-1 IN BN,orsa,68.07,92.1,70.0,75.0,278,0.93,IMPROVING,8704
2025-01-20,1-1 IN BN,orsa,99.51,67.9,70.0,75.0,51,0.96,STABLE,1800
2025-01-20,BEB 1BCT,orsa,52.19,84.04,70.0,75.0,328,0.97,DECLINING,33339
2025-01-21,2-1 IN BN,orsa,70.88,81.74,70.0,75.0,357,0.9,DECLINING,19226
2025-01-21,BSB 1BCT,orsa,63.81,73.02,70.0,75.0,472,0.92,IMPROVING,10716
2025-01-21,BEB 1BCT,orsa,85.46,82.51,70.0,75.0,124,0.98,DECLINING,38885
2025-01-22,3-1 FA BN,orsa,68.48,82.5,70.0,75.0,394,0.93,DECLINING,46319
2025-01-22,1-1 IN BN,orsa,70.15,70.09,70.0,75.0,337,0.92,STABLE,38943
2025-01-22,BSB 1BCT,orsa,72.93,81.66,70.0,75.0,443,0.93,STABLE,25834
2025-01-22,BEB 1BCT,orsa,83.64,67.81,70.0,75.0,481,0.95,STABLE,31855
2025-01-23,1-1 IN BN,orsa,60.58,78.35,70.0,75.0,406,0.92,IMPROVING,8163
2025-01-23,3-1 FA BN,orsa,44.88,70.34,70.0,75.0,320,0.99,STABLE,48452
2025-01-23,2-1 IN BN,orsa,64.48,62.72,70.0,75.0,411,0.93,DECLINING,21741
2025-01-24,BEB 1BCT,orsa,58.17,78.6,70.0,75.0,302,0.97,DECLINING,16251
2025-01-24,3-1 FA BN,orsa,66.4,58.48,70.0,75.0,50,0.91,STABLE,41990
2025-01-24,1-1 IN BN,orsa,80.68,67.48,70.0,75.0,156,0.97,STABLE,28134
2025-01-24,2-1 IN BN,orsa,85.68,82.09,70.0,75.0,462,0.96,IMPROVING,42983
2025-01-25,3-1 FA BN,orsa,69.93,88.89,70.0,75.0,215,0.97,IMPROVING,45946
2025-01-25,BEB 1BCT,orsa,68.98,86.96,70.0,75.0,341,0.96,IMPROVING,12510
2025-01-25,1-1 IN BN,orsa,82.83,94.23,70.0,75.0,394,0.94,STABLE,3330
2025-01-26,BSB 1BCT,orsa,51.71,83.92,70.0,75.0,221,0.94,STABLE,49666
2025-01-26,2-1 IN BN,orsa,88.67,83.35,70.0,75.0,339,0.97,STABLE,37384
2025-01-26,3-1 FA BN,orsa,67.01,78.78,70.0,75.0,400,0.93,STABLE,5339
2025-01-27,3-1 FA BN,orsa,91.75,78.85,70.0,75.0,481,0.91,DECLINING,26530
2025-01-27,1-1 IN BN,orsa,77.29,83.68,70.0,75.0,450,0.97,DECLINING,21611
2025-01-27,2-1 IN BN,orsa,72.62,73.83,70.0,75.0,94,0.94,IMPROVING,25352
2025-01-28,3-1 FA BN,orsa,91.02,89.09,70.0,75.0,448,0.92,IMPROVING,30083
2025-01-28,2-1 IN BN,orsa,53.52,79.46,70.0,75.0,306,0.91,STABLE,32684
2025-01-28,BEB 1BCT,orsa,73.39,70.32,70.0,75.0,447,0.93,IMPROVING,34826
2025-01-28,BSB 1BCT,orsa,72.15,76.18,70.0,75.0,420,0.9,STABLE,47771
2025-01-28,1-1 IN BN,orsa,78.93,77.02,70.0,75.0,209,0.98,DECLINING,39947
2025-01-29,3-1 FA BN,orsa,79.3,77.61,70.0,75.0,442,0.96,STABLE,2473
2025-01-29,BSB 1BCT,orsa,65.83,76.76,70.0,75.0,157,0.93,IMPROVING,19780
2025-01-30,BEB 1BCT,orsa,74.0,84.64,70.0,75.0,108,0.9,DECLINING,37675
2025-01-30,3-1 FA BN,orsa,66.87,79.52,70.0,75.0,229,0.95,STABLE,10277
2025-01-30,2-1 IN BN,orsa,95.3,74.96,70.0,75.0,343,0.92,IMPROVING,21406
2025-01-30,1-1 IN BN,orsa,66.73,75.25,70.0,75.0,277,0.9,IMPROVING,31850
2025-01-31,1-1 IN BN,orsa,86.94,82.8,70.0,75.0,141,0.96,DECLINING,42252
2025-01-31,BSB 1BCT,orsa,84.59,69.37,70.0,75.0,365,0.93,STABLE,13985
2025-02-01,BSB 1BCT,orsa,93.03,87.94,70.0,75.0,407,0.94,STABLE,21341
2025-02-01,2-1 IN BN,orsa,67.44,68.46,70.0,75.0,288,0.94,IMPROVING,10418
2025-02-02,3-1 FA BN,orsa,80.99,63.94,70.0,75.0,282,0.94,IMPROVING,32151
2025-02-02,BSB 1BCT,orsa,85.39,85.95,70.0,75.0,483,0.92,STABLE,40612
2025-02-02,1-1 IN BN,orsa,62.25,75.69,70.0,75.0,257,0.97,IMPROVING,22356
2025-02-02,2-1 IN BN,orsa,70.68,78.94,70.0,75.0,204,0.95,STABLE,39701
2025-02-03,2-1 IN BN,orsa,66.84,84.87,70.0,75.0,466,0.96,STABLE,29531
2025-02-03,BEB 1BCT,orsa,64.98,77.0,70.0,75.0,405,0.92,DECLINING,44883
2025-02-03,3-1 FA BN,orsa,99.48,88.69,70.0,75.0,343,0.98,IMPROVING,39808
2025-02-03,1-1 IN BN,orsa,66.23,75.97,70.0,75.0,99,0.97,IMPROVING,21187
2025-02-03,BSB 1BCT,orsa,79.38,79.17,70.0,75.0,105,0.96,DECLINING,25832
2025-02-04,BSB 1BCT,orsa,85.25,64.75,70.0,75.0,436,0.96,IMPROVING,10615
2025-02-04,1-1 IN BN,orsa,68.0,72.55,70.0,75.0,199,0.94,DECLINING,30305
2025-02-04,BEB 1BCT,orsa,81.08,91.4,70.0,75.0,212,0.93,DECLINING,20958
2025-02-04,3-1 FA BN,orsa,99.58,70.79,70.0,75.0,417,0.99,STABLE,6851
2025-02-05,BEB 1BCT,orsa,88.52,67.2,70.0,75.0,81,0.93,DECLINING,4481
2025-02-05,BSB 1BCT,orsa,90.38,80.05,70.0,75.0,233,0.91,STABLE,3043
2025-02-06,BSB 1BCT,orsa,70.11,87.15,70.0,75.0,245,0.94,IMPROVING,44416
2025-02-06,BEB 1BCT,orsa,78.04,83.88,70.0,75.0,334,0.93,STABLE,28343
2025-02-06,3-1 FA BN,orsa,98.47,102.8,70.0,75.0,393,0.91,IMPROVING,5701
2025-02-07,2-1 IN BN,orsa,57.18,61.81,70.0,75.0,119,0.91,DECLINING,28253
2025-02-07,BSB 1BCT,orsa,91.21,66.96,70.0,75.0,406,0.95,STABLE,41845
2025-02-08,BSB 1BCT,orsa,80.04,72.87,70.0,75.0,165,0.92,DECLINING,1486
2025-02-08,BEB 1BCT,orsa,54.49,72.71,70.0,75.0,171,0.96,STABLE,27924
2025-02-08,3-1 FA BN,orsa,89.08,75.33,70.0,75.0,67,0.99,DECLINING,32671
2025-02-09,1-1 IN BN,orsa,87.2,90.1,70.0,75.0,489,0.99,STABLE,31470
2025-02-09,BSB 1BCT,orsa,60.47,78.96,70.0,75.0,362,0.91,STABLE,42331
2025-02-09,3-1 FA BN,orsa,73.41,59.7,70.0,75.0,89,0.96,DECLINING,38986
2025-02-09,BEB 1BCT,orsa,73.49,82.43,70.0,75.0,225,0.95,IMPROVING,31727
2025-02-10,BEB 1BCT,orsa,55.05,97.62,70.0,75.0,200,0.93,IMPROVING,46550
2025-02-10,BSB 1BCT,orsa,92.67,73.8,70.0,75.0,422,0.97,STABLE,5025
2025-02-10,3-1 FA BN,orsa,64.16,72.37,70.0,75.0,343,0.9,STABLE,49324
2025-02-10,2-1 IN BN,orsa,67.99,75.37,70.0,75.0,92,0.91,IMPROVING,19209
2025-02-10,1-1 IN BN,orsa,74.79,91.06,70.0,75.0,190,0.98,IMPROVING,49590
2025-02-11,BEB 1BCT,orsa,91.61,72.98,70.0,75.0,387,0.94,IMPROVING,18121
2025-02-11,2-1 IN BN,orsa,76.79,74.25,70.0,75.0,142,0.97,IMPROVING,23468
2025-02-12,2-1 IN BN,orsa,85.49,68.6,70.0,75.0,261,0.97,IMPROVING,44297
2025-02-12,BEB 1BCT,orsa,59.1,84.18,70.0,75.0,157,0.95,STABLE,4560
2025-02-13,1-1 IN BN,orsa,66.83,84.03,70.0,75.0,432,0.99,DECLINING,16313
2025-02-13,BEB 1BCT,orsa,61.34,88.58,70.0,75.0,292,0.92,DECLINING,29490
2025-02-13,BSB 1BCT,orsa,102.39,81.36,70.0,75.0,279,0.93,STABLE,35750
2025-02-13,2-1 IN BN,orsa,73.58,77.89,70.0,75.0,322,0.96,STABLE,41008
2025-02-14,3-1 FA BN,orsa,74.47,90.59,70.0,75.0,286,0.97,DECLINING,16846
2025-02-14,BEB 1BCT,orsa,73.43,69.39,70.0,75.0,149,0.95,DECLINING,46238
2025-02-14,2-1 IN BN,orsa,85.39,79.7,70.0,75.0,55,0.96,IMPROVING,1783
2025-02-14,1-1 IN BN,orsa,62.57,85.17,70.0,75.0,400,0.94,IMPROVING,48530
2025-02-15,3-1 FA BN,orsa,72.0,78.13,70.0,75.0,354,0.96,IMPROVING,40281
2025-02-15,2-1 IN BN,orsa,62.82,70.42,70.0,75.0,111,0.91,DECLINING,9513
2025-02-15,1-1 IN BN,orsa,60.5,89.55,70.0,75.0,381,0.95,IMPROVING,8264
2025-02-15,BEB 1BCT,orsa,71.93,74.24,70.0,75.0,289,0.96,IMPROVING,42863
2025-02-16,3-1 FA BN,orsa,77.47,82.67,70.0,75.0,447,0.91,STABLE,22800
2025-02-16,BSB 1BCT,orsa,84.27,79.84,70.0,75.0,466,0.92,STABLE,5548
2025-02-16,BEB 1BCT,orsa,47.47,80.96,70.0,75.0,362,0.94,DECLINING,33247
2025-02-16,2-1 IN BN,orsa,86.63,86.28,70.0,75.0,270,0.92,DECLINING,7963
2025-02-16,1-1 IN BN,orsa,91.23,73.38,70.0,75.0,102,0.9,IMPROVING,38443
2025-02-17,BSB 1BCT,orsa,74.71,79.73,70.0,75.0,69,0.96,STABLE,10935
2025-02-17,1-1 IN BN,orsa,66.97,63.5,70.0,75.0,344,0.9,DECLINING,33157
2025-02-17,2-1 IN BN,orsa,62.91,81.11,70.0,75.0,422,0.97,IMPROVING,36397
2025-02-17,BEB 1BCT,orsa,76.79,87.79,70.0,75.0,402,0.97,STABLE,8943
2025-02-18,3-1 FA BN,orsa,54.57,65.07,70.0,75.0,96,0.93,STABLE,6272
2025-02-18,BEB 1BCT,orsa,86.0,68.63,70.0,75.0,198,0.96,IMPROVING,37338
2025-02-18,2-1 IN BN,orsa,86.46,81.93,70.0,75.0,147,0.93,STABLE,7997
2025-02-18,1-1 IN BN,orsa,67.28,74.48,70.0,75.0,93,0.98,STABLE,49190
2025-02-19,2-1 IN BN,orsa,114.73,84.26,70.0,75.0,172,0.94,IMPROVING,36425
2025-02-19,1-1 IN BN,orsa,66.23,72.62,70.0,75.0,477,0.97,IMPROVING,3427
2025-02-19,BSB 1BCT,orsa,69.2,86.15,70.0,75.0,419,0.9,IMPROVING,14872
2025-02-20,BEB 1BCT,orsa,81.45,81.02,70.0,75.0,384,0.9,DECLINING,4001
2025-02-20,2-1 IN BN,orsa,75.8,91.56,70.0,75.0,57,0.92,IMPROVING,21141
2025-02-20,3-1 FA BN,orsa,77.33,76.73,70.0,75.0,362,0.92,DECLINING,5191
2025-02-20,1-1 IN BN,orsa,77.35,76.55,70.0,75.0,304,0.95,DECLINING,15455
2025-02-20,BSB 1BCT,orsa,82.45,82.08,70.0,75.0,222,0.97,DECLINING,45459
2025-02-21,3-1 FA BN,orsa,86.01,67.84,70.0,75.0,441,0.9,IMPROVING,22987
2025-02-21,1-1 IN BN,orsa,83.85,82.48,70.0,75.0,437,0.94,DECLINING,25243
2025-02-21,BEB 1BCT,orsa,62.82,77.17,70.0,75.0,347,0.9,IMPROVING,42431
2025-02-21,BSB 1BCT,orsa,59.17,70.99,70.0,75.0,58,0.98,IMPROVING,1416
2025-02-21,2-1 IN BN,orsa,102.37,80.83,70.0,75.0,411,0.96,STABLE,28277
2025-02-22,2-1 IN BN,orsa,50.91,89.91,70.0,75.0,362,0.96,DECLINING,12796
2025-02-22,BEB 1BCT,orsa,71.62,69.22,70.0,75.0,95,0.96,STABLE,23796
2025-02-22,1-1 IN BN,orsa,61.62,84.99,70.0,75.0,148,0.91,DECLINING,7270
2025-02-22,BSB 1BCT,orsa,57.46,69.17,70.0,75.0,326,0.95,STABLE,42055
2025-02-22,3-1 FA BN,orsa,69.79,74.58,70.0,75.0,149,0.91,IMPROVING,45908
2025-02-23,BSB 1BCT,orsa,68.97,74.83,70.0,75.0,272,0.92,DECLINING,30697
2025-02-23,2-1 IN BN,orsa,93.98,83.53,70.0,75.0,325,0.92,IMPROVING,32788
2025-02-23,1-1 IN BN,orsa,70.42,79.71,70.0,75.0,170,0.96,DECLINING,38995
2025-02-23,3-1 FA BN,orsa,71.33,84.73,70.0,75.0,396,0.98,IMPROVING,8217
2025-02-23,BEB 1BCT,orsa,72.49,83.23,70.0,75.0,427,0.94,IMPROVING,25610
2025-02-24,1-1 IN BN,orsa,49.88,81.65,70.0,75.0,124,0.92,DECLINING,30818
2025-02-24,BSB 1BCT,orsa,80.07,86.96,70.0,75.0,284,0.96,DECLINING,24500
2025-02-24,3-1 FA BN,orsa,82.97,79.18,70.0,75.0,115,0.9,DECLINING,4909
2025-02-25,2-1 IN BN,orsa,57.34,86.65,70.0,75.0,162,0.98,DECLINING,11275
2025-02-25,1-1 IN BN,orsa,79.21,68.95,70.0,75.0,363,0.98,DECLINING,37225
2025-02-25,BEB 1BCT,orsa,78.13,77.31,70.0,75.0,488,0.95,IMPROVING,39769
2025-02-25,3-1 FA BN,orsa,61.81,81.48,70.0,75.0,57,0.97,DECLINING,17164
2025-02-26,3-1 FA BN,orsa,79.74,98.05,70.0,75.0,126,0.98,IMPROVING,28379
2025-02-26,BSB 1BCT,orsa,78.4,79.72,70.0,75.0,290,0.97,DECLINING,3203
2025-02-26,BEB 1BCT,orsa,64.27,83.61,70.0,75.0,464,0.97,IMPROVING,30651
2025-02-27,2-1 IN BN,orsa,81.09,78.68,70.0,75.0,201,0.92,IMPROVING,2043
2025-02-27,1-1 IN BN,orsa,64.85,80.86,70.0,75.0,410,0.94,DECLINING,49974
2025-02-27,3-1 FA BN,orsa,46.58,69.01,70.0,75.0,287,0.97,DECLINING,27565
2025-02-27,BSB 1BCT,orsa,84.66,94.87,70.0,75.0,370,0.94,DECLINING,1089
2025-02-27,BEB 1BCT,orsa,77.94,77.64,70.0,75.0,403,0.93,IMPROVING,20437
2025-02-28,3-1 FA BN,orsa,74.64,77.32,70.0,75.0,395,0.93,IMPROVING,8272
2025-02-28,2-1 IN BN,orsa,65.04,86.01,70.0,75.0,70,0.93,IMPROVING,43478
2025-02-28,BEB 1BCT,orsa,70.83,78.92,70.0,75.0,413,0.97,IMPROVING,22949
2025-02-28,1-1 IN BN,orsa,75.42,83.92,70.0,75.0,294,0.97,DECLINING,47061
2025-02-28,BSB 1BCT,orsa,79.96,92.81,70.0,75.0,165,0.93,STABLE,34001
2025-03-01,3-1 FA BN,orsa,61.47,82.78,70.0,75.0,474,0.91,DECLINING,35858
2025-03-01,1-1 IN BN,orsa,68.55,71.11,70.0,75.0,199,0.94,STABLE,45125
2025-03-01,BSB 1BCT,orsa,95.55,75.1,70.0,75.0,83,0.92,STABLE,6721
2025-03-01,2-1 IN BN,orsa,97.45,88.25,70.0,75.0,197,0.99,IMPROVING,8167
2025-03-01,BEB 1BCT,orsa,77.99,83.35,70.0,75.0,125,0.94,IMPROVING,35123
2025-03-02,3-1 FA BN,orsa,89.71,78.1,70.0,75.0,117,0.94,STABLE,30088
2025-03-02,BSB 1BCT,orsa,74.81,78.34,70.0,75.0,146,0.91,IMPROVING,35053
2025-03-03,BSB 1BCT,orsa,57.3,81.03,70.0,75.0,321,0.98,STABLE,31015
2025-03-03,3-1 FA BN,orsa,72.87,84.01,70.0,75.0,454,0.93,STABLE,15862
2025-03-03,BEB 1BCT,orsa,43.27,82.1,70.0,75.0,444,0.98,IMPROVING,24142
2025-03-03,2-1 IN BN,orsa,68.57,99.55,70.0,75.0,366,0.98,DECLINING,36082
2025-03-04,2-1 IN BN,orsa,78.17,83.39,70.0,75.0,212,0.95,STABLE,18066
2025-03-04,BEB 1BCT,orsa,69.45,83.96,70.0,75.0,412,0.9,STABLE,23534
2025-03-04,3-1 FA BN,orsa,82.83,86.99,70.0,75.0,133,0.95,IMPROVING,2633
2025-03-04,1-1 IN BN,orsa,63.35,85.31,70.0,75.0,124,0.99,STABLE,11227
2025-03-05,BEB 1BCT,orsa,68.96,74.65,70.0,75.0,198,0.99,DECLINING,44705
2025-03-05,3-1 FA BN,orsa,84.33,88.24,70.0,75.0,276,0.93,IMPROVING,48948
2025-03-06,1-1 IN BN,orsa,91.44,81.72,70.0,75.0,162,0.94,IMPROVING,22388
2025-03-06,2-1 IN BN,orsa,91.17,83.88,70.0,75.0,348,0.95,STABLE,13826
2025-03-06,3-1 FA BN,orsa,89.77,81.4,70.0,75.0,278,0.96,IMPROVING,34540
2025-03-06,BEB 1BCT,orsa,64.02,85.72,70.0,75.0,358,0.95,IMPROVING,44697
2025-03-06,BSB 1BCT,orsa,70.64,83.47,70.0,75.0,487,0.94,STABLE,25433
2025-03-07,3-1 FA BN,orsa,55.34,97.72,70.0,75.0,497,0.95,IMPROVING,48700
2025-03-07,BEB 1BCT,orsa,90.03,71.47,70.0,75.0,262,0.97,STABLE,11734
2025-03-08,BSB 1BCT,orsa,78.57,88.76,70.0,75.0,494,0.95,STABLE,5332
2025-03-08,2-1 IN BN,orsa,89.65,75.64,70.0,75.0,242,0.91,STABLE,42864
2025-03-08,3-1 FA BN,orsa,85.66,75.76,70.0,75.0,334,0.94,DECLINING,9973
2025-03-08,1-1 IN BN,orsa,82.11,94.36,70.0,75.0,198,0.95,IMPROVING,20791
2025-03-08,BEB 1BCT,orsa,80.18,74.13,70.0,75.0,336,0.97,IMPROVING,2758
2025-03-09,2-1 IN BN,orsa,69.68,90.88,70.0,75.0,375,0.94,DECLINING,44641
2025-03-09,3-1 FA BN,orsa,84.74,74.81,70.0,75.0,301,0.98,DECLINING,17039
2025-03-10,1-1 IN BN,orsa,43.16,80.93,70.0,75.0,356,0.97,DECLINING,32489
2025-03-10,3-1 FA BN,orsa,52.86,73.55,70.0,75.0,371,0.96,DECLINING,8837
2025-03-11,BEB 1BCT,orsa,69.12,77.79,70.0,75.0,286,0.98,IMPROVING,24421
2025-03-11,1-1 IN BN,orsa,79.96,85.46,70.0,75.0,264,0.96,STABLE,4192
2025-03-11,2-1 IN BN,orsa,71.35,89.52,70.0,75.0,89,0.95,DECLINING,13009
2025-03-11,BSB 1BCT,orsa,76.49,69.23,70.0,75.0,135,0.95,STABLE,45890
2025-03-12,3-1 FA BN,orsa,75.86,78.85,70.0,75.0,315,0.93,STABLE,28000
2025-03-12,BEB 1BCT,orsa,60.82,94.83,70.0,75.0,102,0.92,DECLINING,15490
2025-03-12,1-1 IN BN,orsa,85.48,67.59,70.0,75.0,336,0.96,DECLINING,35871
2025-03-12,2-1 IN BN,orsa,70.64,67.89,70.0,75.0,460,0.91,STABLE,6006
2025-03-13,2-1 IN BN,orsa,64.72,80.89,70.0,75.0,235,0.91,STABLE,40167
2025-03-13,1-1 IN BN,orsa,43.54,76.93,70.0,75.0,138,0.96,IMPROVING,49788
2025-03-14,2-1 IN BN,orsa,79.14,76.53,70.0,75.0,166,0.93,IMPROVING,9533
2025-03-14,BEB 1BCT,orsa,87.53,79.0,70.0,75.0,440,0.97,IMPROVING,2232
2025-03-15,BSB 1BCT,orsa,78.85,70.75,70.0,75.0,80,0.94,STABLE,3836
2025-03-15,1-1 IN BN,orsa,91.29,84.8,70.0,75.0,436,0.91,IMPROVING,40439
2025-03-15,BEB 1BCT,orsa,82.14,96.54,70.0,75.0,144,0.96,IMPROVING,6949
2025-03-15,3-1 FA BN,orsa,87.12,90.5,70.0,75.0,192,0.99,STABLE,24081
2025-03-15,2-1 IN BN,orsa,82.54,87.98,70.0,75.0,423,0.96,DECLINING,38370
2025-03-16,1-1 IN BN,orsa,56.28,77.71,70.0,75.0,194,0.92,DECLINING,1283
2025-03-16,BEB 1BCT,orsa,80.4,79.4,70.0,75.0,159,0.98,DECLINING,32110
2025-03-17,BEB 1BCT,orsa,79.73,86.79,70.0,75.0,244,0.94,DECLINING,15912
2025-03-17,2-1 IN BN,orsa,58.01,87.43,70.0,75.0,210,0.91,IMPROVING,35060
2025-03-17,BSB 1BCT,orsa,88.36,90.22,70.0,75.0,410,0.93,DECLINING,3661
2025-03-17,1-1 IN BN,orsa,87.17,84.61,70.0,75.0,247,0.93,DECLINING,49245
2025-03-18,BSB 1BCT,orsa,69.05,95.22,70.0,75.0,146,0.98,STABLE,45507
2025-03-18,2-1 IN BN,orsa,73.7,80.95,70.0,75.0,395,0.94,IMPROVING,26976
2025-03-18,3-1 FA BN,orsa,58.72,84.45,70.0,75.0,93,0.91,STABLE,27255
2025-03-18,BEB 1BCT,orsa,63.81,59.25,70.0,75.0,429,0.98,IMPROVING,5240
