date,unit,domain,metric_primary,metric_secondary,threshold_primary,threshold_secondary,sample_size,confidence_interval,trend,records_analyzed
2025-01-12,1-1 IN BN,ai_engineering,60.47,81.05,70.0,75.0,307,0.97,IMPROVING,40266
2025-01-12,3-1 FA BN,ai_engineering,70.25,100.7,70.0,75.0,198,0.9,DECLINING,4984
2025-01-12,BSB 1BCT,ai_engineering,80.08,68.17,70.0,75.0,429,0.97,STABLE,45872
2025-01-13,2-1 IN BN,ai_engineering,75.05,72.12,70.0,75.0,449,0.94,DECLINING,18792
2025-01-13,BSB 1BCT,ai_engineering,75.27,80.65,70.0,75.0,342,0.92,DECLINING,1580
2025-01-14,BEB 1BCT,ai_engineering,71.06,70.21,70.0,75.0,137,0.92,DECLINING,16611
2025-01-14,3-1 FA BN,ai_engineering,70.54,91.04,70.0,75.0,192,0.98,STABLE,4376
2025-01-14,2-1 IN BN,ai_engineering,69.32,75.28,70.0,75.0,471,0.92,IMPROVING,1091
2025-01-14,1-1 IN BN,ai_engineering,64.9,70.9,70.0,75.0,238,0.93,DECLINING,36997
2025-01-14,BSB 1BCT,ai_engineering,74.43,84.27,70.0,75.0,363,0.93,IMPROVING,42022
2025-01-15,3-1 FA BN,ai_engineering,73.81,73.57,70.0,75.0,181,0.99,DECLINING,44077
2025-01-15,2-1 IN BN,ai_engineering,95.64,78.15,70.0,75.0,449,0.95,DECLINING,49874
2025-01-16,3-1 FA BN,ai_engineering,73.13,90.49,70.0,75.0,463,0.98,STABLE,11200
2025-01-16,2-1 IN BN,ai_engineering,56.69,84.3,70.0,75.0,272,0.93,STABLE,7140
2025-01-16,BSB 1BCT,ai_engineering,61.7,80.23,70.0,75.0,467,0.98,IMPROVING,38333
2025-01-16,1-1 IN BN,ai_engineering,55.63,80.77,70.0,75.0,381,0.93,STABLE,11677
2025-01-16,BEB 1BCT,ai_engineering,91.63,70.26,70.0,75.0,401,0.95,IMPROVING,10405
2025-01-17,BSB 1BCT,ai_engineering,58.41,83.21,70.0,75.0,256,0.91,DECLINING,9997
2025-01-17,2-1 IN BN,ai_engineering,71.83,65.62,70.0,75.0,358,0.91,STABLE,2357
2025-01-18,1-1 IN BN,ai_engineering,88.88,90.13,70.0,75.0,187,0.91,DECLINING,40297
2025-01-18,BEB 1BCT,ai_engineering,106.14,81.76,70.0,75.0,455,0.91,DECLINING,23176
2025-01-19,2-1 IN BN,ai_engineering,59.68,81.26,70.0,75.0,277,0.97,STABLE,22741
2025-01-19,BEB 1BCT,ai_engineering,66.11,80.79,70.0,75.0,328,0.96,DECLINING,36626
2025-01-20,1-1 IN BN,ai_engineering,83.04,84.04,70.0,75.0,311,0.98,STABLE,10295
2025-01-20,BEB 1BCT,ai_engineering,83.55,80.04,70.0,75.0,166,0.94,IMPROVING,24154
2025-01-21,2-1 IN BN,ai_engineering,38.32,81.26,70.0,75.0,164,0.91,STABLE,24416
2025-01-21,BSB 1BCT,ai_engineering,84.6,83.32,70.0,75.0,234,0.98,IMPROVING,3840
2025-01-21,3-1 FA BN,ai_engineering,69.05,76.94,70.0,75.0,321,0.93,IMPROVING,45527
2025-01-21,1-1 IN BN,ai_engineering,52.37,87.66,70.0,75.0,401,0.93,STABLE,23831
2025-01-22,3-1 FA BN,ai_engineering,60.31,64.19,70.0,75.0,465,0.98,IMPROVING,1142
2025-01-22,BSB 1BCT,ai_engineering,96.41,63.12,70.0,75.0,448,0.96,STABLE,10684
2025-01-23,BSB 1BCT,ai_engineering,84.38,78.38,70.0,75.0,96,0.93,IMPROVING,12919
2025-01-23,BEB 1BCT,ai_engineering,76.23,72.59,70.0,75.0,303,0.94,DECLINING,28128
2025-01-23,1-1 IN BN,ai_engineering,61.3,73.21,70.0,75.0,120,0.97,DECLINING,17115
2025-01-23,3-1 FA BN,ai_engineering,63.75,86.77,70.0,75.0,325,0.95,DECLINING,36141
2025-01-23,2-1 IN BN,ai_engineering,80.13,72.9,70.0,75.0,347,0.96,DECLINING,38871
2025-01-24,1-1 IN BN,ai_engineering,113.32,80.46,70.0,75.0,58,0.93,STABLE,9755
2025-01-24,2-1 IN BN,ai_engineering,78.7,78.66,70.0,75.0,228,0.93,IMPROVING,20313
2025-01-24,BSB 1BCT,ai_engineering,52.91,83.74,70.0,75.0,332,0.99,STABLE,16892
2025-01-25,2-1 IN BN,ai_engineering,94.89,95.59,70.0,75.0,410,0.91,DECLINING,2726
2025-01-25,1-1 IN BN,ai_engineering,70.81,72.07,70.0,75.0,77,0.96,DECLINING,39116
2025-01-25,3-1 FA BN,ai_engineering,95.46,86.82,70.0,75.0,495,0.91,IMPROVING,24936
2025-01-26,1-1 IN BN,ai_engineering,97.56,81.18,70.0,75.0,263,0.91,IMPROVING,31786
2025-01-26,2-1 IN BN,ai_engineering,74.19,66.73,70.0,75.0,407,0.99,STABLE,27969
2025-01-26,BEB 1BCT,ai_engineering,72.77,71.46,70.0,75.0,380,0.96,STABLE,8291
2025-01-27,1-1 IN BN,ai_engineering,75.1,70.54,70.0,75.0,55,0.94,STABLE,45558
2025-01-27,BEB 1BCT,ai_engineering,87.52,77.19,70.0,75.0,414,0.97,DECLINING,33890
2025-01-27,3-1 FA BN,ai_engineering,72.03,85.39,70.0,75.0,130,0.92,IMPROVING,35177
2025-01-28,2-1 IN BN,ai_engineering,57.6,89.32,70.0,75.0,336,0.95,IMPROVING,46378
2025-01-28,BEB 1BCT,ai_engineering,64.8,81.37,70.0,75.0,378,0.94,STABLE,11801
2025-01-28,BSB 1BCT,ai_engineering,85.89,82.6,70.0,75.0,267,0.92,IMPROVING,7841
2025-01-28,1-1 IN BN,ai_engineering,89.4,85.11,70.0,75.0,483,0.93,IMPROVING,19494
2025-01-28,3-1 FA BN,ai_engineering,77.97,83.24,70.0,75.0,158,0.95,STABLE,13303
2025-01-29,1-1 IN BN,ai_engineering,88.42,85.29,70.0,75.0,72,0.95,STABLE,3993
2025-01-29,2-1 IN BN,ai_engineering,80.07,81.05,70.0,75.0,208,0.9,STABLE,19507
2025-01-29,BSB 1BCT,ai_engineering,88.66,77.58,70.0,75.0,211,0.97,DECLINING,24320
2025-01-30,1-1 IN BN,ai_engineering,86.3,74.27,70.0,75.0,307,0.97,IMPROVING,2552
2025-01-30,3-1 FA BN,ai_engineering,64.95,75.91,70.0,75.0,350,0.98,IMPROVING,20013
2025-01-30,2-1 IN BN,ai_engineering,84.62,90.28,70.0,75.0,90,0.98,IMPROVING,48085
2025-01-31,2-1 IN BN,ai_engineering,91.38,97.46,70.0,75.0,314,0.99,DECLINING,43689
2025-01-31,BEB 1BCT,ai_engineering,54.69,78.0,70.0,75.0,279,0.97,STABLE,20060
2025-01-31,3-1 FA BN,ai_engineering,59.91,92.11,70.0,75.0,270,0.9,DECLINING,45752
2025-02-01,2-1 IN BN,ai_engineering,39.72,69.49,70.0,75.0,99,0.97,IMPROVING,21286
2025-02-01,BEB 1BCT,ai_engineering,44.75,73.85,70.0,75.0,450,0.98,STABLE,7167
2025-02-01,3-1 FA BN,ai_engineering,67.97,81.37,70.0,75.0,201,0.91,STABLE,38782
2025-02-01,1-1 IN BN,ai_engineering,71.61,82.62,70.0,75.0,141,0.96,STABLE,17904
2025-02-01,BSB 1BCT,ai_engineering,108.12,78.07,70.0,75.0,440,0.98,DECLINING,10204
2025-02-02,BEB 1BCT,ai_engineering,98.02,83.9,70.0,75.0,255,0.94,DECLINING,45602
2025-02-02,BSB 1BCT,ai_engineering,82.91,85.54,70.0,75.0,482,0.96,STABLE,25489
2025-02-03,BSB 1BCT,ai_engineering,73.03,96.28,70.0,75.0,399,0.9,DECLINING,4739
2025-02-03,BEB 1BCT,ai_engineering,74.49,74.01,70.0,75.0,470,0.95,IMPROVING,7900
2025-02-04,BSB 1BCT,ai_engineering,80.18,75.48,70.0,75.0,497,0.94,IMPROVING,23867
2025-02-04,2-1 IN BN,ai_engineering,58.18,82.44,70.0,75.0,468,0.94,IMPROVING,12814
2025-02-04,3-1 FA BN,ai_engineering,71.94,62.25,70.0,75.0,253,0.97,IMPROVING,27314
2025-02-04,BEB 1BCT,ai_engineering,70.02,86.15,70.0,75.0,359,0.94,DECLINING,49580
2025-02-05,1-1 IN BN,ai_engineering,81.38,78.57,70.0,75.0,159,0.93,IMPROVING,40392
2025-02-05,3-1 FA BN,ai_engineering,75.65,77.16,70.0,75.0,463,0.93,STABLE,32025
2025-02-05,2-1 IN BN,ai_engineering,76.88,85.37,70.0,75.0,61,0.99,DECLINING,28716
2025-02-05,BEB 1BCT,ai_engineering,72.88,91.28,70.0,75.0,92,0.91,STABLE,27546
2025-02-05,BSB 1BCT,ai_engineering,96.27,87.99,70.0,75.0,281,0.98,DECLINING,15031
2025-02-06,2-1 IN BN,ai_engineering,64.03,91.21,70.0,75.0,134,0.92,STABLE,32563
2025-02-06,1-1 IN BN,ai_engineering,56.88,81.87,70.0,75.0,132,0.99,STABLE,24245
2025-02-06,BSB 1BCT,ai_engineering,88.3,74.57,70.0,75.0,471,0.9,DECLINING,14012
2025-02-06,BEB 1BCT,ai_engineering,90.73,85.58,70.0,75.0,365,0.91,DECLINING,49126
2025-02-07,1-1 IN BN,ai_engineering,64.53,80.02,70.0,75.0,455,0.99,STABLE,18223
2025-02-07,2-1 IN BN,ai_engineering,73.98,79.91,70.0,75.0,280,0.98,IMPROVING,42569
2025-02-07,BSB 1BCT,ai_engineering,44.9,86.61,70.0,75.0,99,0.9,DECLINING,13298
2025-02-07,BEB 1BCT,ai_engineering,61.78,84.83,70.0,75.0,135,0.95,IMPROVING,23812
2025-02-08,2-1 IN BN,ai_engineering,75.85,78.67,70.0,75.0,207,0.95,IMPROVING,46830
2025-02-08,1-1 IN BN,ai_engineering,30.24,80.16,70.0,75.0,261,0.94,STABLE,36551
2025-02-08,BEB 1BCT,ai_engineering,46.02,89.71,70.0,75.0,221,0.91,IMPROVING,31069
2025-02-09,3-1 FA BN,ai_engineering,57.95,90.47,70.0,75.0,402,0.96,DECLINING,19562
2025-02-09,2-1 IN BN,ai_engineering,66.61,61.99,70.0,75.0,488,0.91,IMPROVING,7803
2025-02-09,BEB 1BCT,ai_engineering,76.85,80.78,70.0,75.0,260,0.91,DECLINING,41883
2025-02-09,1-1 IN BN,ai_engineering,79.93,78.38,70.0,75.0,277,0.95,IMPROVING,44759
2025-02-09,BSB 1BCT,ai_engineering,71.89,88.1,70.0,75.0,164,0.97,DECLINING,25974
2025-02-10,2-1 IN BN,ai_engineering,85.62,77.73,70.0,75.0,456,0.98,STABLE,43261
2025-02-10,BSB 1BCT,ai_engineering,69.36,67.4,70.0,75.0,53,0.98,IMPROVING,34263
2025-02-11,3-1 FA BN,ai_engineering,74.49,79.35,70.0,75.0,262,0.9,IMPROVING,11051
2025-02-11,BEB 1BCT,ai_engineering,80.79,65.16,70.0,75.0,315,0.97,DECLINING,21805
2025-02-11,2-1 IN BN,ai_engineering,59.54,97.41,70.0,75.0,270,0.92,STABLE,13626
2025-02-11,BSB 1BCT,ai_engineering,66.06,74.66,70.0,75.0,76,0.97,DECLINING,29121
2025-02-12,BSB 1BCT,ai_engineering,86.94,74.53,70.0,75.0,273,0.92,DECLINING,9279
2025-02-12,2-1 IN BN,ai_engineering,58.05,79.7,70.0,75.0,451,0.94,DECLINING,18054
2025-02-12,BEB 1BCT,ai_engineering,78.68,75.98,70.0,75.0,215,0.92,IMPROVING,2680
2025-02-13,1-1 IN BN,ai_engineering,94.29,82.06,70.0,75.0,282,0.96,STABLE,13226
2025-02-13,2-1 IN BN,ai_engineering,76.65,97.05,70.0,75.0,202,0.92,IMPROVING,48599
2025-02-13,BEB 1BCT,ai_engineering,78.95,66.2,70.0,75.0,444,0.92,IMPROVING,19020
2025-02-13,3-1 FA BN,ai_engineering,80.8,82.22,70.0,75.0,61,0.96,DECLINING,7777
2025-02-13,BSB 1BCT,ai_engineering,96.06,91.76,70.0,75.0,112,0.91,STABLE,18170
2025-02-14,1-1 IN BN,ai_engineering,89.84,65.36,70.0,75.0,156,0.94,STABLE,2438
2025-02-14,BEB 1BCT,ai_engineering,63.13,84.76,70.0,75.0,370,0.91,DECLINING,28519
2025-02-14,2-1 IN BN,ai_engineering,67.63,84.9,70.0,75.0,280,0.97,IMPROVING,20579
2025-02-15,2-1 IN BN,ai_engineering,83.15,84.92,70.0,75.0,227,0.94,DECLINING,40321
2025-02-15,1-1 IN BN,ai_engineering,68.25,78.65,70.0,75.0,429,0.92,IMPROVING,13638
2025-02-16,BEB 1BCT,ai_engineering,54.83,78.47,70.0,75.0,160,0.98,IMPROVING,15218
2025-02-16,1-1 IN BN,ai_engineering,81.44,80.81,70.0,75.0,92,0.97,IMPROVING,18536
2025-02-17,BSB 1BCT,ai_engineering,70.46,68.78,70.0,75.0,289,0.97,STABLE,29577
2025-02-17,2-1 IN BN,ai_engineering,62.91,79.36,70.0,75.0,148,0.92,IMPROVING,46026
2025-02-17,1-1 IN BN,ai_engineering,85.83,69.53,70.0,75.0,251,0.91,DECLINING,21420
2025-02-17,BEB 1BCT,ai_engineering,79.12,84.69,70.0,75.0,419,0.94,STABLE,28770
2025-02-18,3-1 FA BN,ai_engineering,60.98,84.45,70.0,75.0,241,0.98,IMPROVING,30452
2025-02-18,1-1 IN BN,ai_engineering,76.56,81.82,70.0,75.0,311,0.92,STABLE,20233
2025-02-18,BEB 1BCT,ai_engineering,55.47,70.05,70.0,75.0,321,0.93,IMPROVING,8513
2025-02-18,2-1 IN BN,ai_engineering,79.52,86.39,70.0,75.0,454,0.92,IMPROVING,5760
2025-02-19,3-1 FA BN,ai_engineering,76.13,75.98,70.0,75.0,213,0.96,DECLINING,22552
2025-02-19,BEB 1BCT,ai_engineering,78.51,90.09,70.0,75.0,214,0.98,DECLINING,5340
2025-02-19,1-1 IN BN,ai_engineering,62.74,87.15,70.0,75.0,319,0.92,DECLINING,19222
2025-02-20,BEB 1BCT,ai_engineering,69.69,72.21,70.0,75.0,466,0.93,IMPROVING,4254
2025-02-20,BSB 1BCT,ai_engineering,79.59,71.11,70.0,75.0,190,0.94,IMPROVING,30673
2025-02-21,BEB 1BCT,ai_engineering,63.34,87.04,70.0,75.0,195,0.9,DECLINING,1304
2025-02-21,3-1 FA BN,ai_engineering,83.34,76.55,70.0,75.0,480,0.99,IMPROVING,35961
2025-02-21,BSB 1BCT,ai_engineering,77.95,78.89,70.0,75.0,380,0.9,STABLE,7233
2025-02-22,3-1 FA BN,ai_engineering,93.17,86.64,70.0,75.0,302,0.96,STABLE,20558
2025-02-22,BEB 1BCT,ai_engineering,70.64,71.69,70.0,75.0,484,0.96,IMPROVING,25504
2025-02-22,2-1 IN BN,ai_engineering,80.17,78.58,70.0,75.0,164,0.9,IMPROVING,10092
2025-02-22,BSB 1BCT,ai_engineering,83.37,84.33,70.0,75.0,402,0.97,IMPROVING,12153
2025-02-22,1-1 IN BN,ai_engineering,91.39,86.74,70.0,75.0,465,0.93,DECLINING,1323
2025-02-23,3-1 FA BN,ai_engineering,97.33,92.44,70.0,75.0,88,0.92,DECLINING,41157
2025-02-23,1-1 IN BN,ai_engineering,78.03,72.45,70.0,75.0,407,0.92,IMPROVING,39237
2025-02-24,1-1 IN BN,ai_engineering,63.37,70.99,70.0,75.0,317,0.95,DECLINING,32321
2025-02-24,2-1 IN BN,ai_engineering,57.63,61.42,70.0,75.0,214,0.97,STABLE,15800
2025-02-24,BSB 1BCT,ai_engineering,92.15,87.44,70.0,75.0,414,0.91,DECLINING,16884
2025-02-24,BEB 1BCT,ai_engineering,64.46,69.01,70.0,75.0,155,0.96,IMPROVING,33414
2025-02-24,3-1 FA BN,ai_engineering,76.81,80.48,70.0,75.0,160,0.94,STABLE,13315
2025-02-25,1-1 IN BN,ai_engineering,70.49,68.72,70.0,75.0,484,0.95,IMPROVING,15338
2025-02-25,3-1 FA BN,ai_engineering,85.26,76.05,70.0,75.0,281,0.98,DECLINING,14305
2025-02-25,BEB 1BCT,ai_engineering,76.45,74.93,70.0,75.0,192,0.94,DECLINING,21129
2025-02-25,2-1 IN BN,ai_engineering,90.02,76.85,70.0,75.0,102,0.91,IMPROVING,49826
2025-02-25,BSB 1BCT,ai_engineering,76.69,80.93,70.0,75.0,285,0.92,IMPROVING,32210
2025-02-26,3-1 FA BN,ai_engineering,68.77,81.91,70.0,75.0,307,0.94,STABLE,4483
2025-02-26,BEB 1BCT,ai_engineering,64.24,82.77,70.0,75.0,75,0.96,DECLINING,28694
2025-02-26,1-1 IN BN,ai_engineering,77.68,84.87,70.0,75.0,140,0.95,DECLINING,40809
2025-02-26,BSB 1BCT,ai_engineering,62.22,80.34,70.0,75.0,398,0.9,IMPROVING,8279
2025-02-26,2-1 IN BN,ai_engineering,75.75,82.6,70.0,75.0,68,0.95,IMPROVING,5315
2025-02-27,3-1 FA BN,ai_engineering,88.77,71.66,70.0,75.0,257,0.94,IMPROVING,15410
2025-02-27,2-1 IN BN,ai_engineering,72.51,63.63,70.0,75.0,187,0.94,IMPROVING,14341
2025-02-28,3-1 FA BN,ai_engineering,86.78,85.28,70.0,75.0,408,0.96,DECLINING,21009
2025-02-28,BEB 1BCT,ai_engineering,86.0,70.24,70.0,75.0,137,0.93,IMPROVING,11921
2025-02-28,BSB 1BCT,ai_engineering,84.88,95.85,70.0,75.0,122,0.99,DECLINING,32103
2025-02-28,1-1 IN BN,ai_engineering,72.79,80.72,70.0,75.0,185,0.98,IMPROVING,45512
2025-03-01,BEB 1BCT,ai_engineering,90.59,77.99,70.0,75.0,300,0.98,STABLE,8168
2025-03-01,3-1 FA BN,ai_engineering,77.16,80.42,70.0,75.0,398,0.99,IMPROVING,35424
2025-03-02,2-1 IN BN,ai_engineering,68.41,92.3,70.0,75.0,281,0.94,STABLE,36763
2025-03-02,1-1 IN BN,ai_engineering,74.36,89.23,70.0,75.0,236,0.94,STABLE,20735
2025-03-02,BSB 1BCT,ai_engineering,68.74,63.67,70.0,75.0,446,0.96,DECLINING,32742
2025-03-03,3-1 FA BN,ai_engineering,82.38,86.59,70.0,75.0,162,0.96,IMPROVING,24409
2025-03-03,1-1 IN BN,ai_engineering,66.02,80.08,70.0,75.0,429,0.96,STABLE,24554
2025-03-04,1-1 IN BN,ai_engineering,54.97,64.11,70.0,75.0,499,0.96,DECLINING,30443
2025-03-04,2-1 IN BN,ai_engineering,99.45,78.7,70.0,75.0,139,0.92,DECLINING,23861
2025-03-04,BSB 1BCT,ai_engineering,84.11,74.84,70.0,75.0,263,0.99,STABLE,21271
2025-03-05,1-1 IN BN,ai_engineering,90.31,89.95,70.0,75.0,340,0.99,STABLE,19901
2025-03-05,3-1 FA BN,ai_engineering,76.2,80.66,70.0,75.0,400,0.91,DECLINING,10845
2025-03-05,BSB 1BCT,ai_engineering,65.18,79.04,70.0,75.0,335,0.96,STABLE,32904
2025-03-06,1-1 IN BN,ai_engineering,84.47,81.66,70.0,75.0,353,0.91,STABLE,21042
2025-03-06,3-1 FA BN,ai_engineering,86.18,80.24,70.0,75.0,477,0.9,STABLE,10025
2025-03-06,BEB 1BCT,ai_engineering,69.23,85.28,70.0,75.0,489,0.95,DECLINING,11160
2025-03-06,2-1 IN BN,ai_engineering,93.17,76.37,70.0,75.0,123,0.99,IMPROVING,29314
2025-03-07,3-1 FA BN,ai_engineering,102.33,83.73,70.0,75.0,177,0.97,DECLINING,26312
2025-03-07,2-1 IN BN,ai_engineering,47.3,89.77,70.0,75.0,100,0.98,STABLE,40127
2025-03-08,2-1 IN BN,ai_engineering,77.2,75.87,70.0,75.0,443,0.92,IMPROVING,28283
2025-03-08,BSB 1BCT,ai_engineering,65.43,77.74,70.0,75.0,93,0.93,DECLINING,31222
2025-03-08,3-1 FA BN,ai_engineering,63.83,77.79,70.0,75.0,498,0.98,IMPROVING,10083
2025-03-08,BEB 1BCT,ai_engineering,56.79,77.95,70.0,75.0,307,0.98,DECLINING,24432
2025-03-09,3-1 FA BN,ai_engineering,49.29,84.25,70.0,75.0,63,0.99,STABLE,6795
2025-03-09,BSB 1BCT,ai_engineering,75.61,68.95,70.0,75.0,204,0.97,DECLINING,34567
2025-03-09,2-1 IN BN,ai_engineering,63.32,87.97,70.0,75.0,339,0.98,IMPROVING,26733
2025-03-09,BEB 1BCT,ai_engineering,87.56,88.47,70.0,75.0,286,0.97,DECLINING,31161
2025-03-09,1-1 IN BN,ai_engineering,77.68,77.15,70.0,75.0,188,0.97,DECLINING,8015
2025-03-10,BEB 1BCT,ai_engineering,66.25,65.11,70.0,75.0,112,0.97,DECLINING,34477
2025-03-10,1-1 IN BN,ai_engineering,74.74,77.37,70.0,75.0,154,0.95,DECLINING,49524
2025-03-10,2-1 IN BN,ai_engineering,81.36,79.12,70.0,75.0,395,0.96,IMPROVING,20719
2025-03-10,3-1 FA BN,ai_engineering,61.76,70.8,70.0,75.0,53,0.97,DECLINING,46074
2025-03-11,1-1 IN BN,ai_engineering,89.14,93.51,70.0,75.0,316,0.91,IMPROVING,7789
2025-03-11,BEB 1BCT,ai_engineering,52.61,82.48,70.0,75.0,277,0.94,IMPROVING,20655
2025-03-11,BSB 1BCT,ai_engineering,46.78,92.86,70.0,75.0,469,0.92,DECLINING,18057
2025-03-12,BEB 1BCT,ai_engineering,83.83,93.56,70.0,75.0,386,0.92,DECLINING,49605
2025-03-12,1-1 IN BN,ai_engineering,72.5,74.92,70.0,75.0,295,0.93,DECLINING,7554
2025-03-12,2-1 IN BN,ai_engineering,88.53,77.63,70.0,75.0,391,0.92,STABLE,46721
2025-03-12,BSB 1BCT,ai_engineering,79.13,71.5,70.0,75.0,466,0.94,IMPROVING,19574
2025-03-12,3-1 FA BN,ai_engineering,60.09,82.75,70.0,75.0,55,0.95,IMPROVING,43277
2025-03-13,1-1 IN BN,ai_engineering,69.29,102.32,70.0,75.0,233,0.95,DECLINING,14813
2025-03-13,3-1 FA BN,ai_engineering,64.07,90.18,70.0,75.0,249,0.95,IMPROVING,43986
2025-03-13,BEB 1BCT,ai_engineering,85.18,89.51,70.0,75.0,338,0.93,DECLINING,10177
2025-03-13,2-1 IN BN,ai_engineering,71.4,93.35,70.0,75.0,205,0.98,IMPROVING,43279
2025-03-13,BSB 1BCT,ai_engineering,44.4,82.09,70.0,75.0,360,0.96,DECLINING,47432
2025-03-14,2-1 IN BN,ai_engineering,55.52,72.38,70.0,75.0,84,0.9,DECLINING,11431
2025-03-14,3-1 FA BN,ai_engineering,77.04,91.76,70.0,75.0,305,0.98,STABLE,22211
2025-03-14,BSB 1BCT,ai_engineering,77.11,57.47,70.0,75.0,463,0.98,IMPROVING,7909
2025-03-14,BEB 1BCT,ai_engineering,81.0,77.09,70.0,75.0,246,0.97,STABLE,5218
2025-03-15,BEB 1BCT,ai_engineering,92.49,90.21,70.0,75.0,87,0.94,STABLE,40749
2025-03-15,3-1 FA BN,ai_engineering,73.01,78.56,70.0,75.0,139,0.93,DECLINING,30459
2025-03-16,2-1 IN BN,ai_engineering,65.9,82.51,70.0,75.0,153,0.97,STABLE,35637
2025-03-16,BEB 1BCT,ai_engineering,77.83,75.12,70.0,75.0,348,0.9,DECLINING,7304
2025-03-16,1-1 IN BN,ai_engineering,81.29,93.96,70.0,75.0,52,0.93,STABLE,38243
2025-03-16,BSB 1BCT,ai_engineering,70.56,79.11,70.0,75.0,144,0.96,DECLINING,43089
2025-03-16,3-1 FA BN,ai_engineering,67.33,79.09,70.0,75.0,156,0.95,STABLE,33823
