date,unit,domain,metric_primary,metric_secondary,threshold_primary,threshold_secondary,sample_size,confidence_interval,trend,records_analyzed
2025-01-08,2-1 IN BN,knowledge_management,104.24,76.28,70.0,75.0,301,0.93,STABLE,12467
2025-01-09,2-1 IN BN,knowledge_management,87.75,80.93,70.0,75.0,228,0.95,DECLINING,45326
2025-01-09,1-1 IN BN,knowledge_management,67.23,86.65,70.0,75.0,269,0.95,STABLE,2945
2025-01-10,1-1 IN BN,knowledge_management,80.64,91.32,70.0,75.0,496,0.97,DECLINING,27383
2025-01-10,BEB 1BCT,knowledge_management,87.11,92.14,70.0,75.0,275,0.98,STABLE,26796
2025-01-10,2-1 IN BN,knowledge_management,68.72,81.76,70.0,75.0,230,0.95,DECLINING,16764
2025-01-11,BSB 1BCT,knowledge_management,83.83,82.23,70.0,75.0,262,0.94,STABLE,22648
2025-01-11,1-1 IN BN,knowledge_management,73.12,78.71,70.0,75.0,84,0.97,IMPROVING,30290
2025-01-11,BEB 1BCT,knowledge_management,59.9,73.74,70.0,75.0,113,0.98,IMPROVING,2287
2025-01-12,BEB 1BCT,knowledge_management,81.62,70.7,70.0,75.0,408,0.98,DECLINING,46641
2025-01-12,2-1 IN BN,knowledge_management,74.89,80.62,70.0,75.0,177,0.96,DECLINING,5310
2025-01-12,3-1 FA BN,knowledge_management,72.0,84.49,70.0,75.0,180,0.95,DECLINING,3483
2025-01-12,1-1 IN BN,knowledge_management,78.59,73.71,70.0,75.0,475,0.95,STABLE,26886
2025-01-13,2-1 IN BN,knowledge_management,66.28,66.54,70.0,75.0,245,0.95,DECLINING,20176
2025-01-13,1-1 IN BN,knowledge_management,96.01,90.46,70.0,75.0,100,0.91,STABLE,19786
2025-01-13,BSB 1BCT,knowledge_management,88.21,77.29,70.0,75.0,342,0.92,IMPROVING,12416
2025-01-13,BEB 1BCT,knowledge_management,75.98,71.45,70.0,75.0,157,0.97,DECLINING,44891
2025-01-13,3-1 FA BN,knowledge_management,66.66,76.42,70.0,75.0,341,0.98,DECLINING,30233
2025-01-14,1-1 IN BN,knowledge_management,81.47,87.31,70.0,75.0,388,0.91,IMPROVING,31622
2025-01-14,3-1 FA BN,knowledge_management,87.66,82.8,70.0,75.0,326,0.98,IMPROVING,6834
2025-01-15,1-1 IN BN,knowledge_management,97.94,90.4,70.0,75.0,329,0.98,IMPROVING,16414
2025-01-15,2-1 IN BN,knowledge_management,62.27,89.11,70.0,75.0,364,0.95,DECLINING,34060
2025-01-15,3-1 FA BN,knowledge_management,90.66,70.79,70.0,75.0,279,0.98,IMPROVING,6472
2025-01-15,BEB 1BCT,knowledge_management,105.4,76.92,70.0,75.0,424,0.98,DECLINING,42022
2025-01-15,BSB 1BCT,knowledge_management,66.54,76.54,70.0,75.0,388,0.95,IMPROVING,36823
2025-01-16,3-1 FA BN,knowledge_management,75.65,71.25,70.0,75.0,500,0.98,DECLINING,34629
2025-01-16,BEB 1BCT,knowledge_management,74.31,74.19,70.0,75.0,275,0.99,STABLE,29682
2025-01-16,BSB 1BCT,knowledge_management,88.61,75.9,70.0,75.0,81,0.97,STABLE,36395
2025-01-16,1-1 IN BN,knowledge_management,88.02,82.63,70.0,75.0,292,0.96,IMPROVING,13380
2025-01-16,2-1 IN BN,knowledge_management,71.3,82.31,70.0,75.0,354,0.94,DECLINING,44776
2025-01-17,2-1 IN BN,knowledge_management,67.66,70.5,70.0,75.0,455,0.91,DECLINING,28752
2025-01-17,BSB 1BCT,knowledge_management,61.76,76.53,70.0,75.0,287,0.97,STABLE,38918
2025-01-18,1-1 IN BN,knowledge_management,72.88,73.97,70.0,75.0,454,0.91,DECLINING,28755
2025-01-18,3-1 FA BN,knowledge_management,84.63,85.48,70.0,75.0,303,0.98,DECLINING,17260
2025-01-18,BEB 1BCT,knowledge_management,79.34,85.87,70.0,75.0,463,0.96,DECLINING,15688
2025-01-18,2-1 IN BN,knowledge_management,69.16,86.75,70.0,75.0,104,0.97,STABLE,39078
2025-01-18,BSB 1BCT,knowledge_management,81.43,66.19,70.0,75.0,393,0.96,IMPROVING,20192
2025-01-19,BEB 1BCT,knowledge_management,72.09,73.77,70.0,75.0,362,0.93,DECLINING,17295
2025-01-19,BSB 1BCT,knowledge_management,69.8,61.59,70.0,75.0,269,0.9,STABLE,34534
2025-01-20,2-1 IN BN,knowledge_management,81.24,85.96,70.0,75.0,247,0.91,STABLE,39010
2025-01-20,1-1 IN BN,knowledge_management,76.41,65.08,70.0,75.0,258,0.92,DECLINING,9195
2025-01-20,BEB 1BCT,knowledge_management,106.44,80.05,70.0,75.0,454,0.97,STABLE,36036
2025-01-20,BSB 1BCT,knowledge_management,60.0,87.26,70.0,75.0,166,0.96,STABLE,10008
2025-01-21,BSB 1BCT,knowledge_management,71.39,78.2,70.0,75.0,61,0.96,IMPROVING,6844
2025-01-21,BEB 1BCT,knowledge_management,72.43,85.29,70.0,75.0,474,0.91,DECLINING,17271
2025-01-21,1-1 IN BN,knowledge_management,62.38,90.47,70.0,75.0,357,0.96,IMPROVING,14406
2025-01-21,2-1 IN BN,knowledge_management,73.74,76.27,70.0,75.0,159,0.94,STABLE,1027
2025-01-22,2-1 IN BN,knowledge_management,68.79,88.63,70.0,75.0,255,0.93,DECLINING,2437
2025-01-22,BEB 1BCT,knowledge_management,84.58,75.95,70.0,75.0,192,0.97,STABLE,10479
2025-01-22,1-1 IN BN,knowledge_management,73.73,91.04,70.0,75.0,269,0.93,IMPROVING,13664
2025-01-22,BSB 1BCT,knowledge_management,71.86,73.95,70.0,75.0,453,0.95,STABLE,5140
2025-01-23,BSB 1BCT,knowledge_management,62.02,74.16,70.0,75.0,329,0.96,DECLINING,36457
2025-01-23,1-1 IN BN,knowledge_management,93.68,76.5,70.0,75.0,493,0.94,DECLINING,10532
2025-01-23,3-1 FA BN,knowledge_management,79.01,81.86,70.0,75.0,188,0.94,IMPROVING,15842
2025-01-23,BEB 1BCT,knowledge_management,83.95,70.56,70.0,75.0,251,0.96,STABLE,36777
2025-01-23,2-1 IN BN,knowledge_management,59.37,85.54,70.0,75.0,366,0.97,IMPROVING,46801
2025-01-24,BEB 1BCT,knowledge_management,65.95,65.12,70.0,75.0,217,0.93,STABLE,21549
2025-01-24,BSB 1BCT,knowledge_management,76.26,77.6,70.0,75.0,113,0.96,DECLINING,40263
2025-01-24,2-1 IN BN,knowledge_management,73.21,77.49,70.0,75.0,401,0.97,STABLE,17147
2025-01-24,3-1 FA BN,knowledge_management,71.15,72.59,70.0,75.0,405,0.9,IMPROVING,5612
2025-01-24,1-1 IN BN,knowledge_management,62.59,81.34,70.0,75.0,422,0.91,DECLINING,36246
2025-01-25,2-1 IN BN,knowledge_management,92.13,78.25,70.0,75.0,101,0.95,STABLE,22473
2025-01-25,BSB 1BCT,knowledge_management,72.17,81.95,70.0,75.0,298,0.9,IMPROVING,39936
2025-01-25,BEB 1BCT,knowledge_management,66.29,71.34,70.0,75.0,463,0.91,DECLINING,39034
2025-01-25,1-1 IN BN,knowledge_management,74.99,82.48,70.0,75.0,242,0.99,DECLINING,18955
2025-01-25,3-1 FA BN,knowledge_management,79.36,67.18,70.0,75.0,335,0.96,STABLE,33604
2025-01-26,1-1 IN BN,knowledge_management,96.13,81.27,70.0,75.0,209,0.93,STABLE,33114
2025-01-26,3-1 FA BN,knowledge_management,75.43,72.71,70.0,75.0,64,0.95,STABLE,21901
2025-01-26,2-1 IN BN,knowledge_management,82.65,78.85,70.0,75.0,309,0.97,IMPROVING,28862
2025-01-26,BSB 1BCT,knowledge_management,91.11,91.56,70.0,75.0,239,0.92,STABLE,25986
2025-01-26,BEB 1BCT,knowledge_management,79.89,64.64,70.0,75.0,144,0.97,STABLE,46914
2025-01-27,1-1 IN BN,knowledge_management,66.19,75.52,70.0,75.0,77,0.9,DECLINING,28885
2025-01-27,BEB 1BCT,knowledge_management,79.12,84.35,70.0,75.0,139,0.91,IMPROVING,30617
2025-01-27,2-1 IN BN,knowledge_management,52.7,87.2,70.0,75.0,405,0.96,STABLE,27295
2025-01-27,3-1 FA BN,knowledge_management,81.95,85.21,70.0,75.0,84,0.94,IMPROVING,6181
2025-01-28,3-1 FA BN,knowledge_management,52.62,95.39,70.0,75.0,307,0.97,STABLE,35957
2025-01-28,1-1 IN BN,knowledge_management,79.98,69.07,70.0,75.0,80,0.9,DECLINING,1983
2025-01-28,BSB 1BCT,knowledge_management,87.43,86.71,70.0,75.0,252,0.94,STABLE,37623
2025-01-29,2-1 IN BN,knowledge_management,53.08,72.22,70.0,75.0,233,0.94,IMPROVING,18904
2025-01-29,1-1 IN BN,knowledge_management,38.66,88.53,70.0,75.0,259,0.97,IMPROVING,42850
2025-01-29,BSB 1BCT,knowledge_management,76.81,77.05,70.0,75.0,423,0.91,IMPROVING,4504
2025-01-30,BEB 1BCT,knowledge_management,72.72,63.45,70.0,75.0,225,0.92,STABLE,46641
2025-01-30,3-1 FA BN,knowledge_management,64.95,75.82,70.0,75.0,435,0.95,STABLE,37313
2025-01-30,1-1 IN BN,knowledge_management,61.92,91.95,70.0,75.0,136,0.93,STABLE,34689
2025-01-31,3-1 FA BN,knowledge_management,66.27,69.14,70.0,75.0,169,0.95,STABLE,24725
2025-01-31,2-1 IN BN,knowledge_management,84.75,58.6,70.0,75.0,187,0.9,DECLINING,29130
2025-01-31,1-1 IN BN,knowledge_management,74.51,91.63,70.0,75.0,196,0.96,STABLE,49481
2025-02-01,2-1 IN BN,knowledge_management,80.02,84.04,70.0,75.0,415,0.99,STABLE,36210
2025-02-01,1-1 IN BN,knowledge_management,60.28,71.37,70.0,75.0,301,0.96,DECLINING,49066
2025-02-01,BSB 1BCT,knowledge_management,77.02,76.91,70.0,75.0,274,0.98,STABLE,14518
2025-02-02,3-1 FA BN,knowledge_management,78.78,84.57,70.0,75.0,476,0.95,STABLE,45897
2025-02-02,2-1 IN BN,knowledge_management,77.25,82.72,70.0,75.0,293,0.93,IMPROVING,43929
2025-02-02,BSB 1BCT,knowledge_management,54.21,76.17,70.0,75.0,84,0.95,STABLE,17183
2025-02-03,3-1 FA BN,knowledge_management,73.27,74.87,70.0,75.0,247,0.95,IMPROVING,22299
2025-02-03,BEB 1BCT,knowledge_management,72.27,70.72,70.0,75.0,124,0.92,IMPROVING,22693
2025-02-04,3-1 FA BN,knowledge_management,90.01,67.57,70.0,75.0,453,0.96,IMPROVING,34731
2025-02-04,1-1 IN BN,knowledge_management,97.1,86.83,70.0,75.0,275,0.94,STABLE,34697
2025-02-04,BSB 1BCT,knowledge_management,94.08,71.35,70.0,75.0,226,0.99,STABLE,17652
2025-02-05,3-1 FA BN,knowledge_management,88.96,83.25,70.0,75.0,469,0.95,STABLE,46117
2025-02-05,BEB 1BCT,knowledge_management,89.93,84.38,70.0,75.0,161,0.94,DECLINING,8022
2025-02-05,2-1 IN BN,knowledge_management,93.18,81.19,70.0,75.0,436,0.98,DECLINING,44877
2025-02-05,BSB 1BCT,knowledge_management,67.61,90.38,70.0,75.0,113,0.91,STABLE,33921
2025-02-06,BEB 1BCT,knowledge_management,89.66,79.27,70.0,75.0,447,0.91,DECLINING,40246
2025-02-06,BSB 1BCT,knowledge_management,110.17,89.44,70.0,75.0,211,0.94,DECLINING,9706
2025-02-06,3-1 FA BN,knowledge_management,77.95,76.79,70.0,75.0,479,0.94,IMPROVING,17632
2025-02-06,2-1 IN BN,knowledge_management,72.66,81.52,70.0,75.0,95,0.98,DECLINING,36418
2025-02-07,3-1 FA BN,knowledge_management,83.52,69.92,70.0,75.0,353,0.94,DECLINING,16431
2025-02-07,2-1 IN BN,knowledge_management,76.57,94.15,70.0,75.0,127,0.99,DECLINING,44223
2025-02-07,BSB 1BCT,knowledge_management,72.18,79.39,70.0,75.0,468,0.91,DECLINING,14768
2025-02-07,1-1 IN BN,knowledge_management,89.4,79.0,70.0,75.0,313,0.98,DECLINING,38884
2025-02-07,BEB 1BCT,knowledge_management,67.24,78.06,70.0,75.0,124,0.91,IMPROVING,1976
2025-02-08,2-1 IN BN,knowledge_management,93.31,81.25,70.0,75.0,247,0.94,STABLE,8511
2025-02-08,BEB 1BCT,knowledge_management,77.83,80.55,70.0,75.0,480,0.96,DECLINING,37576
2025-02-08,1-1 IN BN,knowledge_management,90.78,74.18,70.0,75.0,416,0.93,IMPROVING,36896
2025-02-09,3-1 FA BN,knowledge_management,60.07,90.25,70.0,75.0,197,0.91,DECLINING,16416
2025-02-09,2-1 IN BN,knowledge_management,82.94,76.04,70.0,75.0,213,0.96,DECLINING,6573
2025-02-10,BSB 1BCT,knowledge_management,57.39,86.34,70.0,75.0,488,0.95,IMPROVING,13778
2025-02-10,3-1 FA BN,knowledge_management,70.12,87.53,70.0,75.0,351,0.93,DECLINING,7400
2025-02-11,1-1 IN BN,knowledge_management,70.95,54.3,70.0,75.0,284,0.98,STABLE,12952
2025-02-11,2-1 IN BN,knowledge_management,97.12,80.33,70.0,75.0,192,0.98,DECLINING,39556
2025-02-12,BSB 1BCT,knowledge_management,45.41,88.4,70.0,75.0,392,0.94,STABLE,7031
2025-02-12,1-1 IN BN,knowledge_management,98.28,87.77,70.0,75.0,251,0.98,STABLE,6671
2025-02-12,2-1 IN BN,knowledge_management,70.22,67.93,70.0,75.0,165,0.99,IMPROVING,30295
2025-02-12,BEB 1BCT,knowledge_management,69.66,79.05,70.0,75.0,364,0.97,DECLINING,18620
2025-02-12,3-1 FA BN,knowledge_management,76.9,71.08,70.0,75.0,317,0.96,STABLE,37811
2025-02-13,BSB 1BCT,knowledge_management,79.5,89.71,70.0,75.0,243,0.95,DECLINING,38001
2025-02-13,BEB 1BCT,knowledge_management,69.9,76.73,70.0,75.0,360,0.94,IMPROVING,35600
2025-02-13,3-1 FA BN,knowledge_management,76.28,88.49,70.0,75.0,334,0.95,DECLINING,38077
2025-02-14,BSB 1BCT,knowledge_management,75.92,76.95,70.0,75.0,65,0.93,DECLINING,29098
2025-02-14,BEB 1BCT,knowledge_management,80.57,87.97,70.0,75.0,89,0.95,STABLE,2531
2025-02-15,2-1 IN BN,knowledge_management,91.65,92.23,70.0,75.0,441,0.99,STABLE,42357
2025-02-15,1-1 IN BN,knowledge_management,59.79,78.59,70.0,75.0,496,0.92,IMPROVING,20839
2025-02-15,BSB 1BCT,knowledge_management,90.09,78.59,70.0,75.0,52,0.97,DECLINING,25152
2025-02-16,1-1 IN BN,knowledge_management,69.66,85.97,70.0,75.0,110,0.94,STABLE,20057
2025-02-16,BSB 1BCT,knowledge_management,70.12,68.52,70.0,75.0,120,0.94,STABLE,40460
2025-02-16,2-1 IN BN,knowledge_management,76.88,82.89,70.0,75.0,327,0.96,DECLINING,37138
2025-02-17,3-1 FA BN,knowledge_management,72.18,72.1,70.0,75.0,120,0.94,IMPROVING,11663
2025-02-17,1-1 IN BN,knowledge_management,93.18,94.83,70.0,75.0,221,0.95,IMPROVING,30443
2025-02-17,BEB 1BCT,knowledge_management,92.76,84.13,70.0,75.0,185,0.96,STABLE,18458
2025-02-18,1-1 IN BN,knowledge_management,71.25,88.89,70.0,75.0,477,0.9,STABLE,34147
2025-02-18,3-1 FA BN,knowledge_management,91.24,91.02,70.0,75.0,122,0.91,STABLE,33567
2025-02-18,BSB 1BCT,knowledge_management,84.15,68.98,70.0,75.0,59,0.98,IMPROVING,5152
2025-02-19,2-1 IN BN,knowledge_management,67.0,81.39,70.0,75.0,119,0.93,STABLE,12640
2025-02-19,3-1 FA BN,knowledge_management,48.07,79.65,70.0,75.0,362,0.93,DECLINING,19349
2025-02-19,BEB 1BCT,knowledge_management,80.18,80.11,70.0,75.0,316,0.96,DECLINING,12977
2025-02-19,BSB 1BCT,knowledge_management,79.96,85.28,70.0,75.0,281,0.92,IMPROVING,28504
2025-02-19,1-1 IN BN,knowledge_management,100.69,88.39,70.0,75.0,327,0.98,STABLE,1409
2025-02-20,1-1 IN BN,knowledge_management,83.62,85.14,70.0,75.0,50,0.95,STABLE,8157
2025-02-20,BEB 1BCT,knowledge_management,92.43,78.61,70.0,75.0,211,0.92,IMPROVING,49990
2025-02-20,2-1 IN BN,knowledge_management,89.45,70.97,70.0,75.0,166,0.99,STABLE,4489
2025-02-20,BSB 1BCT,knowledge_management,77.79,76.09,70.0,75.0,72,0.9,IMPROVING,29192
2025-02-20,3-1 FA BN,knowledge_management,59.92,73.29,70.0,75.0,52,0.99,STABLE,46918
2025-02-21,BEB 1BCT,knowledge_management,65.11,77.3,70.0,75.0,200,0.92,DECLINING,10230
2025-02-21,3-1 FA BN,knowledge_management,79.28,70.71,70.0,75.0,261,0.95,DECLINING,14981
2025-02-22,3-1 FA BN,knowledge_management,94.69,76.32,70.0,75.0,261,0.98,IMPROVING,41921
2025-02-22,2-1 IN BN,knowledge_management,78.85,70.73,70.0,75.0,122,0.99,IMPROVING,21372
2025-02-22,BEB 1BCT,knowledge_management,76.86,76.92,70.0,75.0,444,0.97,IMPROVING,3327
2025-02-22,BSB 1BCT,knowledge_management,74.82,82.44,70.0,75.0,230,0.97,DECLINING,41027
2025-02-22,1-1 IN BN,knowledge_management,60.03,86.94,70.0,75.0,85,0.94,STABLE,14981
2025-02-23,BSB 1BCT,knowledge_management,60.98,95.28,70.0,75.0,265,0.95,STABLE,18891
2025-02-23,3-1 FA BN,knowledge_management,87.72,78.88,70.0,75.0,431,0.94,IMPROVING,39553
2025-02-23,BEB 1BCT,knowledge_management,40.32,72.82,70.0,75.0,178,0.98,DECLINING,33989
2025-02-23,1-1 IN BN,knowledge_management,78.44,86.41,70.0,75.0,140,0.93,IMPROVING,26075
2025-02-24,BSB 1BCT,knowledge_management,73.07,82.31,70.0,75.0,467,0.94,STABLE,47182
2025-02-24,2-1 IN BN,knowledge_management,85.78,82.34,70.0,75.0,367,0.93,IMPROVING,24869
2025-02-24,3-1 FA BN,knowledge_management,81.86,78.85,70.0,75.0,339,0.92,IMPROVING,39932
2025-02-24,1-1 IN BN,knowledge_management,102.57,83.99,70.0,75.0,442,0.93,IMPROVING,33334
2025-02-25,1-1 IN BN,knowledge_management,113.75,71.79,70.0,75.0,286,0.97,STABLE,7209
2025-02-25,BEB 1BCT,knowledge_management,60.28,72.77,70.0,75.0,122,0.93,STABLE,47147
2025-02-25,BSB 1BCT,knowledge_management,91.99,75.71,70.0,75.0,77,0.96,IMPROVING,12022
2025-02-25,3-1 FA BN,knowledge_management,66.83,73.91,70.0,75.0,367,0.93,IMPROVING,21652
2025-02-26,1-1 IN BN,knowledge_management,71.2,75.6,70.0,75.0,210,0.97,DECLINING,24418
2025-02-26,2-1 IN BN,knowledge_management,77.91,77.98,70.0,75.0,130,0.98,DECLINING,4327
2025-02-26,BEB 1BCT,knowledge_management,80.12,81.85,70.0,75.0,159,0.98,IMPROVING,23742
2025-02-26,3-1 FA BN,knowledge_management,92.12,77.57,70.0,75.0,401,0.95,STABLE,42531
2025-02-27,1-1 IN BN,knowledge_management,88.44,77.45,70.0,75.0,441,0.94,IMPROVING,9463
2025-02-27,BSB 1BCT,knowledge_management,60.21,82.29,70.0,75.0,231,0.96,DECLINING,45175
2025-02-27,2-1 IN BN,knowledge_management,73.09,81.42,70.0,75.0,168,0.96,IMPROVING,4155
2025-02-27,BEB 1BCT,knowledge_management,86.96,80.49,70.0,75.0,396,0.96,STABLE,48275
2025-02-28,2-1 IN BN,knowledge_management,86.1,80.14,70.0,75.0,66,0.98,STABLE,3988
2025-02-28,1-1 IN BN,knowledge_management,56.43,79.5,70.0,75.0,439,0.93,IMPROVING,36570
2025-03-01,BEB 1BCT,knowledge_management,87.15,72.44,70.0,75.0,139,0.99,STABLE,23682
2025-03-01,1-1 IN BN,knowledge_management,75.56,74.03,70.0,75.0,241,0.96,STABLE,10601
2025-03-01,BSB 1BCT,knowledge_management,86.4,82.25,70.0,75.0,67,0.91,STABLE,38315
2025-03-01,2-1 IN BN,knowledge_management,76.81,79.53,70.0,75.0,59,0.94,STABLE,36880
2025-03-02,1-1 IN BN,knowledge_management,72.2,71.08,70.0,75.0,72,0.97,IMPROVING,32390
2025-03-02,BSB 1BCT,knowledge_management,56.52,79.93,70.0,75.0,114,0.96,IMPROVING,44398
2025-03-03,BEB 1BCT,knowledge_management,48.08,69.98,70.0,75.0,241,0.98,IMPROVING,1182
2025-03-03,3-1 FA BN,knowledge_management,64.62,85.53,70.0,75.0,438,0.98,IMPROVING,22900
2025-03-03,2-1 IN BN,knowledge_management,71.03,84.95,70.0,75.0,374,0.93,IMPROVING,5776
2025-03-04,2-1 IN BN,knowledge_management,81.15,76.97,70.0,75.0,104,0.94,STABLE,13043
2025-03-04,BSB 1BCT,knowledge_management,60.33,74.45,70.0,75.0,388,0.99,DECLINING,10794
2025-03-04,BEB 1BCT,knowledge_management,76.65,85.55,70.0,75.0,219,0.98,IMPROVING,1998
2025-03-04,3-1 FA BN,knowledge_management,74.75,77.97,70.0,75.0,70,0.96,STABLE,45352
2025-03-04,1-1 IN BN,knowledge_management,83.6,81.72,70.0,75.0,376,0.97,DECLINING,37423
2025-03-05,BEB 1BCT,knowledge_management,79.52,77.39,70.0,75.0,246,0.94,IMPROVING,9918
2025-03-05,3-1 FA BN,knowledge_management,73.98,79.39,70.0,75.0,397,0.93,STABLE,22894
2025-03-05,1-1 IN BN,knowledge_management,76.06,53.41,70.0,75.0,334,0.97,DECLINING,30566
2025-03-05,BSB 1BCT,knowledge_management,68.11,89.25,70.0,75.0,145,0.91,DECLINING,49296
2025-03-05,2-1 IN BN,knowledge_management,64.52,75.34,70.0,75.0,135,0.94,IMPROVING,16746
2025-03-06,2-1 IN BN,knowledge_management,65.04,87.07,70.0,75.0,89,0.92,STABLE,2616
2025-03-06,1-1 IN BN,knowledge_management,72.89,76.09,70.0,75.0,277,0.91,STABLE,11623
2025-03-06,3-1 FA BN,knowledge_management,78.05,93.2,70.0,75.0,53,0.92,STABLE,46902
2025-03-06,BSB 1BCT,knowledge_management,80.28,79.03,70.0,75.0,457,0.95,DECLINING,12201
2025-03-06,BEB 1BCT,knowledge_management,98.83,87.18,70.0,75.0,318,0.97,DECLINING,38542
2025-03-07,1-1 IN BN,knowledge_management,79.59,82.42,70.0,75.0,273,0.92,STABLE,22778
2025-03-07,3-1 FA BN,knowledge_management,70.29,78.98,70.0,75.0,351,0.98,DECLINING,31392
2025-03-07,BSB 1BCT,knowledge_management,70.04,71.61,70.0,75.0,410,0.96,STABLE,37438
2025-03-07,BEB 1BCT,knowledge_management,56.25,78.68,70.0,75.0,434,0.99,STABLE,16488
2025-03-07,2-1 IN BN,knowledge_management,54.74,81.81,70.0,75.0,408,0.95,IMPROVING,5401
2025-03-08,BEB 1BCT,knowledge_management,78.19,73.93,70.0,75.0,209,0.98,DECLINING,7289
2025-03-08,2-1 IN BN,knowledge_management,81.54,79.87,70.0,75.0,419,0.97,IMPROVING,1079
2025-03-08,3-1 FA BN,knowledge_management,89.32,83.37,70.0,75.0,364,0.93,IMPROVING,41977
2025-03-08,BSB 1BCT,knowledge_management,104.94,70.08,70.0,75.0,119,0.96,IMPROVING,4877
2025-03-08,1-1 IN BN,knowledge_management,74.88,86.45,70.0,75.0,299,0.99,DECLINING,14855
2025-03-09,BEB 1BCT,knowledge_management,48.82,89.39,70.0,75.0,234,0.95,DECLINING,13863
2025-03-09,1-1 IN BN,knowledge_management,69.57,68.6,70.0,75.0,426,0.96,IMPROVING,9361
2025-03-09,BSB 1BCT,knowledge_management,82.98,81.23,70.0,75.0,75,0.92,DECLINING,46605
2025-03-10,2-1 IN BN,knowledge_management,72.09,70.81,70.0,75.0,485,0.98,DECLINING,7765
2025-03-10,BEB 1BCT,knowledge_management,75.76,92.72,70.0,75.0,71,0.98,IMPROVING,33986
2025-03-10,1-1 IN BN,knowledge_management,84.03,84.01,70.0,75.0,74,0.94,STABLE,13913
2025-03-11,1-1 IN BN,knowledge_management,71.51,69.5,70.0,75.0,474,0.94,STABLE,24321
2025-03-11,3-1 FA BN,knowledge_management,62.26,86.35,70.0,75.0,362,0.95,IMPROVING,5655
2025-03-12,2-1 IN BN,knowledge_management,53.53,88.38,70.0,75.0,401,0.99,IMPROVING,31780
2025-03-12,1-1 IN BN,knowledge_management,67.79,95.28,70.0,75.0,70,0.98,IMPROVING,39144
2025-03-13,1-1 IN BN,knowledge_management,75.4,100.75,70.0,75.0,327,0.97,IMPROVING,41638
2025-03-13,BEB 1BCT,knowledge_management,69.58,83.1,70.0,75.0,340,0.91,IMPROVING,8767
2025-03-13,2-1 IN BN,knowledge_management,73.24,80.65,70.0,75.0,78,0.93,DECLINING,25154
2025-03-14,BSB 1BCT,knowledge_management,66.52,62.44,70.0,75.0,93,0.95,STABLE,24727
